product_id,warehouse,stock_quantity,reorder_level,stock_status,last_updated
FUR-TA-10002341,Rotterdam Warehouse,54.0,10.0,In Stock,2026-07-20
TEC-STA-10000893,Chicago Warehouse,224.0,44.0,In Stock,2026-07-20
OFF-FA-10001419,Singapore Warehouse,393.0,78.0,IN STOCK,
FUR-FU-10004019,Rotterdam Warehouse,79.0,15.0,In Stock,2026-07-20
FUR-FU-10003026,Rotterdam Warehouse,124.0,24.0,In Stock,2026-07-20
FUR-TEN-10001809,Rotterdam Warehouse,105.0,21.0,In Stock,2026-07-20
OFF-PA-10004024,Singapore Warehouse,276.0,55.0,In Stock,2026-07-20
OFF-EN-10001882,Singapore Warehouse,478.0,95.0,IN STOCK,2026-07-20
TEC-CO-10001037,Chicago Warehouse,142.0,28.0,In Stock,2026-07-20
TEC-AC-10000151,Chicago Warehouse,209.0,41.0,In Stock,2026-07-20
FUR-FU-10000388,Rotterdam Warehouse,117.0,23.0,In Stock,2026-07-20
OFF-LA-10004709,Singapore Warehouse,334.0,66.0,In Stock,2026-07-20
OFF-PA-10000213,Singapore Warehouse ,355.0,71.0,In Stock,2026-07-20
OFF-FA-10003818,Singapore Warehouse,391.0,78.0,IN STOCK,2026-07-20
FUR-FU-10004464,Rotterdam Warehouse,126.0,25.0,In Stock,20/07/2026
TEC-OKI-10004199,Chicago Warehouse,82.0,16.0,In Stock,2026-07-20
OFF-FA-10003004,Singapore Warehouse,483.0,96.0,In Stock,2026-07-20
TEC-CO-10000452,Chicago Warehouse,193.0,38.0,In Stock,2026-07-20
OFF-FA-10002835,Singapore Warehouse,404.0,80.0,In Stock,2026-07-20
TEC-PH-10001730,Chicago Warehouse,210.0,42.0,In Stock,2026-07-20
FUR-LES-10004886,Rotterdam Warehouse,93.0,18.0,In Stock,2026-07-20
OFF-AP-10002534,Singapore Warehouse,389.0,77.0,IN STOCK,2026-07-20
OFF-AR-10001043,Singapore Warehouse,326.0,65.0,In Stock,2026-07-20
FUR-TA-10004584,Rotterdam Warehouse,76.0,15.0,In Stock,20/07/2026
OFF-BI-10000309,Singapore Warehouse,425.0,85.0,In Stock,2026-07-20
FUR-TA-10001889,Rotterdam Warehouse,69.0,13.0,In Stock,2026-07-20
TEC-PH-10001478,Chicago Warehouse,86.0,17.0,In Stock,2026-07-20
TEC-CO-10000660,Chicago Warehouse,131.0,26.0,In Stock,2026-07-20
OFF-EN-10004649,Singapore Warehouse,456.0,91.0,In Stock,20/07/2026
OFF-BI-10001119,Singapore Warehouse,287.0,57.0,In Stock,2026-07-20
FUR-FU-10000550,Rotterdam Warehouse,96.0,19.0,In Stock,2026-07-20
TEC-MA-10003493,Chicago Warehouse,137.0,27.0,In Stock,2026-07-20
OFF-PA-10003133,Singapore Warehouse,342.0,68.0,In Stock,2026-07-20
FUR-FU-10001889,Rotterdam Warehouse,55.0,11.0,In Stock,2026-07-20
FUR-CH-10000027,Rotterdam Warehouse,133.0,26.0,In Stock,2026-07-20
OFF-BI-10000185,Singapore Warehouse,361.0,72.0,In Stock,2026-07-20
TEC-PH-10004570,Chicago Warehouse,178.0,35.0,In Stock,2026-07-20
OFF-SU-10000085,Singapore Warehouse,280.0,56.0,In Stock,20/07/2026
FUR-FU-10001935,Rotterdam Warehouse,111.0,22.0,In Stock,2026-07-20
OFF-ST-10003641,Singapore Warehouse,341.0,68.0,In Stock,2026-07-20
OFF-SAN-10002484,Singapore Warehouse,216.0,43.0,In Stock,2026-07-20
TEC-CO-10002686,Chicago Warehouse,171.0,34.0,In Stock,2026-07-20
FUR-BO-10001969,Rotterdam Warehouse,80.0,16.0,In Stock,2026-07-20
TEC-AC-10002664,Chicago Warehouse,207.0,41.0,In Stock,2026-07-20
OFF-EN-10003272,Singapore Warehouse,212.0,42.0,In Stock,2026-07-20
TEC-ENE-10004236,Chicago Warehouse,152.0,30.0,In Stock,2026-07-20
TEC-AC-10001089,Chicago Warehouse,106.0,21.0,In Stock,2026-07-20
OFF-EN-10004849,Singapore Warehouse,276.0,55.0,In Stock,20/07/2026
OFF-ST-10001580,Singapore Warehouse,417.0,83.0,IN STOCK,20/07/2026
FUR-FU-10001351,Rotterdam Warehouse,60.0,12.0,In Stock,2026-07-20
OFF-AP-10000240,Singapore Warehouse,367.0,73.0,In Stock,2026-07-20
OFF-FIS-10001797,Singapore Warehouse,491.0,98.0,IN STOCK,2026-07-20
OFF-AP-10004749,Singapore Warehouse,263.0,52.0,In Stock,2026-07-20
FUR-CH-10001207,Rotterdam Warehouse,75.0,15.0,In Stock,2026-07-20
FUR-FU-10004665,Rotterdam Warehouse,101.0,20.0,In Stock,2026-07-20
TEC-CO-10004507,Chicago Warehouse,110.0,22.0,IN STOCK,20/07/2026
OFF-PA-10001470,Singapore Warehouse,343.0,68.0,In Stock,2026-07-20
OFF-FA-10002991,Singapore Warehouse,270.0,54.0,In Stock,2026-07-20
OFF-FA-10000907,Singapore Warehouse,241.0,48.0,IN STOCK,2026-07-20
TEC-MA-10002779,Chicago Warehouse,171.0,34.0,In Stock,2026-07-20
OFF-FA-10003332,Singapore Warehouse,244.0,48.0,IN STOCK,2026-07-20
FUR-FU-10004091,Rotterdam Warehouse,96.0,19.0,IN STOCK,2026-07-20
OFF-ST-10002175,Singapore Warehouse,292.0,58.0,In Stock,2026-07-20
TEC-MA-10001811,Chicago Warehouse,210.0,42.0,In Stock,2026-07-20
FUR-CH-10002980,Rotterdam Warehouse,108.0,21.0,In Stock,2026-07-20
OFF-PA-10002764,,265.0,53.0,In Stock,2026-07-20
FUR-FU-10004903,,122.0,24.0,In Stock,2026-07-20
OFF-AR-10004772,Singapore Warehouse,293.0,58.0,In Stock,2026-07-20
FUR-TA-10002979,Rotterdam Warehouse,90.0,18.0,In Stock,2026-07-20
OFF-EN-10001749,Singapore Warehouse,298.0,59.0,In Stock,2026-07-20
TEC-PH-10004152,Chicago Warehouse,240.0,48.0,In Stock,2026-07-20
OFF-EN-10002624,Singapore Warehouse,283.0,56.0,In Stock,2026-07-20
TEC-PH-10000800,Chicago Warehouse,228.0,45.0,In Stock,2026-07-20
OFF-ST-10001941,Singapore Warehouse,494.0,98.0,In Stock,2026-07-20
TEC-AC-10001539,Chicago Warehouse,166.0,33.0,In Stock,
FUR-FU-10004182,Rotterdam Warehouse,56.0,11.0,In Stock,2026-07-20
OFF-FA-10000805,Singapore Warehouse,481.0,96.0,In Stock,2026-07-20
OFF-STO-10000007,Singapore Warehouse,357.0,71.0,In Stock,2026-07-20
FUR-TA-10003319,Rotterdam Warehouse,145.0,29.0,In Stock,20/07/2026
TEC-STA-10001994,Chicago Warehouse,188.0,37.0,In Stock,2026-07-20
TEC-AC-10004901,Chicago Warehouse,122.0,24.0,In Stock,2026-07-20
OFF-PA-10002246,Singapore Warehouse,462.0,92.0,In Stock,
OFF-PA-10003296,Singapore Warehouse,283.0,56.0,In Stock,2026-07-20
OFF-PA-10004355,Singapore Warehouse,211.0,42.0,,2026-07-20
OFF-AR-10004132,Singapore Warehouse,,74.0,IN STOCK,2026-07-20
OFF-BOS-10002340,Singapore Warehouse,463.0,92.0,In Stock,2026-07-20
TEC-KON-10003077,Chicago Warehouse,105.0,21.0,In Stock,
OFF-SU-10002742,Singapore Warehouse,449.0,89.0,In Stock,20/07/2026
TEC-AC-10004144,Chicago Warehouse,218.0,43.0,In Stock,2026-07-20
OFF-ACM-10004587,Singapore Warehouse,499.0,99.0,In Stock,2026-07-20
OFF-EN-10002504,Singapore Warehouse,230.0,46.0,In Stock,2026-07-20
TEC-PH-10003601,Chicago Warehouse,115.0,23.0,In Stock,2026-07-20
TEC-SAM-10001017,Chicago Warehouse,237.0,47.0,In Stock,2026-07-20
FUR-FU-10001692,Rotterdam Warehouse,85.0,17.0,In Stock,2026-07-20
TEC-PH-10000990,Chicago Warehouse,220.0,44.0,In Stock,2026-07-20
OFF-FA-10004587,Singapore Warehouse,303.0,60.0,In Stock,2026-07-20
TEC-BRO-10000463,,159.0,31.0,In Stock,2026-07-20
OFF-BI-10003309,Singapore Warehouse,395.0,79.0,In Stock,2026-07-20
FUR-CH-10003353,Rotterdam Warehouse,,15.0,In Stock,
OFF-ST-10003547,Singapore Warehouse,295.0,59.0,In Stock,2026-07-20
FUR-FU-10001037,Rotterdam Warehouse,79.0,15.0,In Stock,2026-07-20
OFF-ST-10002756,Singapore Warehouse,455.0,91.0,In Stock,2026-07-20
OFF-EN-10002061,Singapore Warehouse,397.0,79.0,,2026-07-20
OFF-AP-10001664,Singapore Warehouse,492.0,98.0,In Stock,2026-07-20
FUR-CH-10000229,Rotterdam Warehouse,96.0,19.0,In Stock,2026-07-20
TEC-AC-10000929,Chicago Warehouse,166.0,33.0,In Stock,2026-07-20
TEC-PH-10000675,Chicago Warehouse,129.0,25.0,IN STOCK,2026-07-20
TEC-MA-10000946,Chicago Warehouse,93.0,18.0,In Stock,2026-07-20
TEC-SAN-10002871,Chicago Warehouse,174.0,34.0,In Stock,2026-07-20
TEC-CO-10004147,Chicago Warehouse,243.0,48.0,In Stock,2026-07-20
FUR-FU-10002637,Rotterdam Warehouse,141.0,28.0,In Stock,2026-07-20
FUR-CH-10001477,Rotterdam Warehouse,93.0,18.0,In Stock,2026-07-20
FUR-HON-10001776,Rotterdam Warehouse ,63.0,12.0,In Stock,2026-07-20
FUR-FU-10001583,Rotterdam Warehouse,83.0,16.0,In Stock,2026-07-20
OFF-SU-10002342,Singapore Warehouse,446.0,-89.0,In Stock,2026-07-20
OFF-SU-10003665,Singapore Warehouse,392.0,78.0,In Stock,2026-07-20
FUR-BO-10001326,Rotterdam Warehouse,76.0,15.0,In Stock,
FUR-BO-10004844,Rotterdam Warehouse,84.0,16.0,IN STOCK,2026-07-20
OFF-FA-10004233,Singapore Warehouse,230.0,46.0,In Stock,2026-07-20
OFF-SME-10001852,Singapore Warehouse,254.0,50.0,In Stock,2026-07-20
TEC-CO-10003702,Chicago Warehouse,80.0,16.0,In Stock,2026-07-20
OFF-AR-10004348,Singapore Warehouse ,408.0,,In Stock,2026-07-20
OFF-FA-10002393,Singapore Warehouse,379.0,75.0,In Stock,2026-07-20
OFF-BI-10001989,Singapore Warehouse,392.0,78.0,In Stock,2026-07-20
TEC-APP-10003588,Chicago Warehouse,112.0,22.0,In Stock,2026-07-20
FUR-BO-10004340,Rotterdam Warehouse,138.0,27.0,In Stock,2026-07-20
FUR-TA-10002786,Rotterdam Warehouse,71.0,14.0,In Stock,2026-07-20
OFF-EN-10000114,Singapore Warehouse,296.0,59.0,In Stock,2026-07-20
OFF-KRA-10002085,Singapore Warehouse,273.0,54.0,IN STOCK,2026-07-20
FUR-TA-10001935,Rotterdam Warehouse,150.0,30.0,In Stock,2026-07-20
OFF-EN-10003444,Singapore Warehouse,357.0,71.0,In Stock,2026-07-20
OFF-FA-10004374,Singapore Warehouse,401.0,80.0,In Stock,2026-07-20
OFF-JIF-10003976,Singapore Warehouse,309.0,61.0,In Stock,2026-07-20
FUR-CH-10000660,Rotterdam Warehouse,94.0,18.0,In Stock,2026-07-20
TEC-PH-10003945,Chicago Warehouse,243.0,48.0,In Stock,2026-07-20
OFF-STI-10003510,Singapore Warehouse,467.0,93.0,In Stock,2026-07-20
FUR-CH-10000171,Rotterdam Warehouse,140.0,28.0,In Stock,2026-07-20
FUR-FU-10002298,Rotterdam Warehouse,141.0,28.0,In Stock,20/07/2026
FUR-HON-10003950,Rotterdam Warehouse,82.0,16.0,In Stock,2026-07-20
OFF-FA-10003496,Singapore Warehouse,240.0,48.0,In Stock,
TEC-AC-10004306,Chicago Warehouse,202.0,40.0,In Stock,2026-07-20
OFF-FA-10003531,Singapore Warehouse,289.0,57.0,In Stock,2026-07-20
TEC-PH-10003171,Chicago Warehouse,151.0,30.0,In Stock,2026-07-20
OFF-AP-10003177,Singapore Warehouse,359.0,71.0,In Stock,2026-07-20
OFF-PA-10003591,Singapore Warehouse,418.0,83.0,In Stock,2026-07-20
OFF-AP-10000717,Singapore Warehouse,390.0,78.0,In Stock,2026-07-20
FUR-BO-10000175,Rotterdam Warehouse,64.0,12.0,In Stock,2026-07-20
TEC-PH-10002844,Chicago Warehouse,125.0,25.0,In Stock,2026-07-20
FUR-BO-10001003,Rotterdam Warehouse,129.0,25.0,In Stock,2026-07-20
FUR-FU-10000361,Rotterdam Warehouse,120.0,24.0,,2026-07-20
TEC-PH-10000458,Chicago Warehouse,220.0,44.0,In Stock,2026-07-20
FUR-BO-10004425,Rotterdam Warehouse,-121.0,24.0,In Stock,2026-07-20
TEC-CO-10001371,Chicago Warehouse,159.0,31.0,In Stock,2026-07-20
OFF-LA-10004972,Singapore Warehouse,292.0,58.0,In Stock,2026-07-20
OFF-ELI-10001057,Singapore Warehouse,333.0,66.0,In Stock,20/07/2026
FUR-TA-10002622,Rotterdam Warehouse,61.0,12.0,In Stock,2026-07-20
OFF-ACM-10003715,Singapore Warehouse,259.0,51.0,In Stock,2026-07-20
TEC-CO-10000447,Chicago Warehouse,187.0,37.0,In Stock,2026-07-20
OFF-BI-10003779,Singapore Warehouse,390.0,78.0,In Stock,2026-07-20
TEC-PH-10003220,Chicago Warehouse,166.0,33.0,In Stock,2026-07-20
OFF-BI-10001510,,472.0,94.0,In Stock,2026-07-20
TEC-PH-10002564,Chicago Warehouse,122.0,24.0,In Stock,20/07/2026
FUR-FU-10000295,Rotterdam Warehouse,83.0,16.0,In Stock,2026-07-20
FUR-CH-10000438,Rotterdam Warehouse,56.0,11.0,In Stock,2026-07-20
FUR-FU-10000502,Rotterdam Warehouse,81.0,16.0,In Stock,2026-07-20
OFF-FA-10003587,Singapore Warehouse,474.0,94.0,In Stock,2026-07-20
TEC-PH-10003963,Chicago Warehouse,154.0,30.0,In Stock,2026-07-20
FUR-FU-10000705,Rotterdam Warehouse,51.0,10.0,In Stock,2026-07-20
OFF-LA-10001299,Singapore Warehouse,205.0,41.0,In Stock,2026-07-20
OFF-EN-10004988,Singapore Warehouse,-444.0,88.0,In Stock,2026-07-20
TEC-PH-10000922,Chicago Warehouse,235.0,47.0,In Stock,
OFF-SU-10000087,Singapore Warehouse,330.0,66.0,In Stock,2026-07-20
FUR-FU-10001260,Rotterdam Warehouse,117.0,23.0,In Stock,2026-07-20
OFF-AR-10003085,Singapore Warehouse,498.0,99.0,In Stock,2026-07-20
OFF-BI-10001804,Singapore Warehouse,,69.0,In Stock,2026-07-20
FUR-CH-10000309,Rotterdam Warehouse,84.0,16.0,In Stock,2026-07-20
OFF-PA-10004433,Singapore Warehouse,266.0,53.0,In Stock,2026-07-20
TEC-PH-10003102,Chicago Warehouse,141.0,28.0,IN STOCK,2026-07-20
TEC-MA-10000366,Chicago Warehouse,236.0,47.0,In Stock,2026-07-20
OFF-EN-10004784,Singapore Warehouse,282.0,56.0,In Stock,2026-07-20
TEC-PH-10000494,Chicago Warehouse,190.0,38.0,,2026-07-20
TEC-CO-10002174,Chicago Warehouse,193.0,38.0,In Stock,2026-07-20
TEC-PH-10000289,Chicago Warehouse,108.0,21.0,In Stock,20/07/2026
TEC-AC-10002130,Chicago Warehouse,228.0,45.0,In Stock,2026-07-20
OFF-AR-10003738,Singapore Warehouse,480.0,96.0,IN STOCK,2026-07-20
OFF-AP-10002872,Singapore Warehouse,313.0,62.0,In Stock,2026-07-20
OFF-AR-10002575,Singapore Warehouse,437.0,87.0,,2026-07-20
FUR-DAN-10001340,Rotterdam Warehouse,150.0,30.0,In Stock,2026-07-20
FUR-TA-10002523,Rotterdam Warehouse,96.0,19.0,In Stock,2026-07-20
TEC-MA-10000687,Chicago Warehouse,189.0,37.0,IN STOCK,2026-07-20
TEC-CO-10001234,Chicago Warehouse ,125.0,25.0,In Stock,2026-07-20
OFF-ADV-10003125,Singapore Warehouse,208.0,41.0,In Stock,2026-07-20
TEC-AC-10000887,Chicago Warehouse,84.0,16.0,In Stock,2026-07-20
TEC-PH-10000486,Chicago Warehouse,234.0,46.0,In Stock,2026-07-20
OFF-KIT-10004515,Singapore Warehouse,445.0,89.0,In Stock,2026-07-20
TEC-SAN-10004721,Chicago Warehouse,105.0,21.0,In Stock,2026-07-20
FUR-FU-10003832,Rotterdam Warehouse,75.0,15.0,In Stock,2026-07-20
OFF-PA-10001870,Singapore Warehouse,283.0,56.0,In Stock,2026-07-20
OFF-FA-10002900,Singapore Warehouse,236.0,47.0,In Stock,2026-07-20
TEC-PH-10001817,Chicago Warehouse,88.0,17.0,In Stock,2026-07-20
TEC-AC-10003776,Chicago Warehouse,154.0,30.0,,2026-07-20
OFF-ST-10002074,Singapore Warehouse,,90.0,In Stock,2026-07-20
TEC-AC-10003709,Chicago Warehouse,,36.0,In Stock,2026-07-20
OFF-AP-10002252,Singapore Warehouse,212.0,42.0,In Stock,
FUR-BO-10004467,,147.0,29.0,In Stock,2026-07-20
OFF-ST-10003344,Singapore Warehouse,233.0,46.0,In Stock,2026-07-20
OFF-AR-10000925,Singapore Warehouse,216.0,,In Stock,2026-07-20
OFF-CUI-10003665,Singapore Warehouse,221.0,44.0,In Stock,2026-07-20
TEC-PH-10004908,Chicago Warehouse,89.0,17.0,In Stock,2026-07-20
OFF-LA-10003155,Singapore Warehouse,209.0,41.0,In Stock,2026-07-20
TEC-CO-10001501,Chicago Warehouse,99.0,19.0,In Stock,2026-07-20
OFF-AP-10002625,Singapore Warehouse,279.0,55.0,In Stock,2026-07-20
FUR-FU-10001468,Rotterdam Warehouse,,19.0,In Stock,2026-07-20
OFF-ST-10003455,Singapore Warehouse,470.0,94.0,In Stock,2026-07-20
OFF-PA-10003517,Singapore Warehouse,235.0,47.0,In Stock,2026-07-20
FUR-TA-10003030,Rotterdam Warehouse,122.0,24.0,In Stock,2026-07-20
TEC-PH-10000347,Chicago Warehouse,113.0,22.0,In Stock,2026-07-20
OFF-FA-10003717,Singapore Warehouse,454.0,90.0,In Stock,2026-07-20
OFF-LA-10002883,Singapore Warehouse,407.0,81.0,In Stock,2026-07-20
OFF-STA-10004163,Singapore Warehouse,237.0,47.0,In Stock,2026-07-20
OFF-BI-10001196,Singapore Warehouse,447.0,89.0,In Stock,2026-07-20
TEC-AC-10002357,,203.0,40.0,In Stock,2026-07-20
OFF-LA-10003973,,279.0,55.0,In Stock,2026-07-20
FUR-FU-10000944,Rotterdam Warehouse,87.0,17.0,In Stock,2026-07-20
FUR-BO-10003688,Rotterdam Warehouse,76.0,15.0,In Stock,2026-07-20
OFF-BI-10002937,Singapore Warehouse,368.0,73.0,In Stock,2026-07-20
OFF-SU-10002522,Singapore Warehouse,418.0,83.0,In Stock,2026-07-20
OFF-LA-10001641,Singapore Warehouse,493.0,98.0,In Stock,2026-07-20
TEC-MA-10002538,Chicago Warehouse,205.0,41.0,In Stock,2026-07-20
FUR-FU-10004006,Rotterdam Warehouse,135.0,27.0,In Stock,2026-07-20
FUR-BEV-10002193,Rotterdam Warehouse,90.0,18.0,In Stock,2026-07-20
FUR-CH-10004943,Rotterdam Warehouse,131.0,26.0,In Stock,2026-07-20
OFF-AVE-10001367,Singapore Warehouse,347.0,69.0,In Stock,2026-07-20
TEC-PH-10003075,Chicago Warehouse,172.0,34.0,In Stock,2026-07-20
OFF-LA-10003498,Singapore Warehouse,282.0,56.0,In Stock,2026-07-20
FUR-BO-10003668,Rotterdam Warehouse,126.0,25.0,In Stock,2026-07-20
FUR-FU-10004780,Rotterdam Warehouse,83.0,16.0,In Stock,2026-07-20
FUR-BO-10000155,Rotterdam Warehouse,58.0,11.0,,2026-07-20
OFF-PA-10001971,Singapore Warehouse,392.0,78.0,In Stock,2026-07-20
OFF-EN-10001532,Singapore Warehouse,286.0,57.0,In Stock,2026-07-20
FUR-HON-10001558,Rotterdam Warehouse,98.0,19.0,In Stock,2026-07-20
OFF-EN-10000338,Singapore Warehouse,294.0,58.0,In Stock,
OFF-ST-10003414,Singapore Warehouse,212.0,42.0,In Stock,2026-07-20
TEC-CO-10001864,Chicago Warehouse,149.0,29.0,IN STOCK,2026-07-20
FUR-CH-10002543,Rotterdam Warehouse,84.0,16.0,In Stock,2026-07-20
FUR-BO-10000797,Rotterdam Warehouse,122.0,24.0,In Stock,2026-07-20
OFF-AME-10003089,Singapore Warehouse,353.0,70.0,In Stock,2026-07-20
OFF-ST-10000351,Singapore Warehouse,285.0,57.0,In Stock,2026-07-20
OFF-BIN-10003327,Singapore Warehouse,352.0,70.0,In Stock,2026-07-20
TEC-MA-10003173,Chicago Warehouse,163.0,,In Stock,2026-07-20
FUR-CH-10002774,Rotterdam Warehouse,71.0,14.0,In Stock,2026-07-20
OFF-SU-10000596,Singapore Warehouse,451.0,90.0,In Stock,2026-07-20
TEC-PH-10002663,Chicago Warehouse,226.0,45.0,In Stock,2026-07-20
FUR-BO-10002574,Rotterdam Warehouse,105.0,21.0,In Stock,2026-07-20
OFF-ST-10000701,Singapore Warehouse,466.0,93.0,In Stock,2026-07-20
FUR-TA-10003641,Rotterdam Warehouse,140.0,28.0,In Stock,2026-07-20
OFF-OIC-10001155,Singapore Warehouse,338.0,67.0,IN STOCK,2026-07-20
TEC-AC-10001172,Chicago Warehouse,118.0,,In Stock,2026-07-20
OFF-PA-10003718,Singapore Warehouse,483.0,96.0,In Stock,2026-07-20
FUR-FU-10003601,Rotterdam Warehouse,75.0,15.0,In Stock,20/07/2026
OFF-BI-10002935,Singapore Warehouse,386.0,77.0,,2026-07-20
FUR-TA-10003539,Rotterdam Warehouse,,21.0,In Stock,2026-07-20
OFF-LA-10004877,Singapore Warehouse,200.0,40.0,In Stock,2026-07-20
OFF-AP-10000381,Singapore Warehouse,322.0,64.0,In Stock,2026-07-20
OFF-CUI-10000140,Singapore Warehouse,276.0,55.0,In Stock,2026-07-20
OFF-PA-10001281,Singapore Warehouse,404.0,80.0,In Stock,2026-07-20
TEC-AC-10000115,Chicago Warehouse,158.0,31.0,In Stock,2026-07-20
OFF-ST-10004597,Singapore Warehouse,434.0,86.0,In Stock,2026-07-20
TEC-MEM-10001436,Chicago Warehouse,104.0,20.0,In Stock,2026-07-20
OFF-PA-10003724,Singapore Warehouse,231.0,46.0,In Stock,2026-07-20
FUR-CHR-10002165,Rotterdam Warehouse,132.0,26.0,In Stock,2026-07-20
OFF-FIS-10002784,Singapore Warehouse,256.0,51.0,In Stock,2026-07-20
FUR-CH-10000603,Rotterdam Warehouse,116.0,23.0,In Stock,2026-07-20
OFF-EN-10002015,Singapore Warehouse,368.0,73.0,In Stock,2026-07-20
OFF-LA-10002199,Singapore Warehouse,432.0,,In Stock,2026-07-20
TEC-PH-10001535,Chicago Warehouse,,32.0,In Stock,2026-07-20
OFF-SU-10000932,Singapore Warehouse,355.0,71.0,In Stock,2026-07-20
FUR-BO-10000567,Rotterdam Warehouse,76.0,15.0,In Stock,2026-07-20
FUR-OFF-10004214,,71.0,14.0,In-Stock,2026-07-20
OFF-LA-10001265,Singapore Warehouse,288.0,57.0,In Stock,2026-07-20
OFF-ACC-10000307,Singapore Warehouse,497.0,99.0,In Stock,2026-07-20
FUR-CH-10000932,Rotterdam Warehouse,82.0,16.0,In Stock,2026-07-20
FUR-TA-10004336,Rotterdam Warehouse ,70.0,14.0,In Stock,2026-07-20
FUR-FU-10003512,Rotterdam Warehouse,136.0,27.0,In Stock,2026-07-20
FUR-CH-10000988,Rotterdam Warehouse,132.0,26.0,In Stock,2026-07-20
FUR-BO-10001553,Rotterdam Warehouse,99.0,19.0,In Stock,2026-07-20
OFF-LA-10003503,Singapore Warehouse,362.0,72.0,In Stock,2026-07-20
TEC-AC-10004227,Chicago Warehouse,233.0,46.0,In Stock,20/07/2026
FUR-FU-10000686,Rotterdam Warehouse,65.0,13.0,In Stock,2026-07-20
FUR-BO-10000666,Rotterdam Warehouse,142.0,28.0,In Stock,2026-07-20
OFF-LA-10003537,Singapore Warehouse,257.0,51.0,In Stock,2026-07-20
OFF-ELI-10004427,Singapore Warehouse,373.0,74.0,In Stock,2026-07-20
TEC-PH-10001530,Chicago Warehouse,105.0,21.0,In Stock,20/07/2026
OFF-FA-10001754,Singapore Warehouse,366.0,73.0,In Stock,2026-07-20
OFF-AR-10001759,Singapore Warehouse ,456.0,91.0,IN STOCK,2026-07-20
OFF-LA-10004411,Singapore Warehouse,,42.0,In Stock,2026-07-20
OFF-LA-10003510,Singapore Warehouse,343.0,68.0,In Stock,2026-07-20
OFF-EN-10004677,Singapore Warehouse,209.0,41.0,In Stock,2026-07-20
OFF-EN-10001789,Singapore Warehouse,285.0,57.0,In Stock,2026-07-20
TEC-CO-10000135,Chicago Warehouse,241.0,48.0,In Stock,2026-07-20
FUR-CH-10000432,Rotterdam Warehouse,109.0,21.0,In Stock,2026-07-20
OFF-FA-10003744,Singapore Warehouse,498.0,99.0,In Stock,2026-07-20
FUR-FU-10001760,Rotterdam Warehouse,101.0,20.0,In Stock,2026-07-20
OFF-AP-10003500,Singapore Warehouse,301.0,60.0,In Stock,2026-07-20
FUR-BO-10000087,Rotterdam Warehouse,68.0,13.0,In Stock,2026-07-20
FUR-HON-10002599,Rotterdam Warehouse,124.0,24.0,In Stock,2026-07-20
OFF-AP-10000335,Singapore Warehouse,384.0,76.0,In Stock,2026-07-20
OFF-BI-10001183,Singapore Warehouse,316.0,63.0,In Stock,2026-07-20
OFF-CUI-10001060,Singapore Warehouse,426.0,85.0,In Stock,2026-07-20
OFF-BI-10003320,Singapore Warehouse,322.0,64.0,In Stock,2026-07-20
OFF-ST-10000542,Singapore Warehouse,359.0,71.0,In Stock,2026-07-20
FUR-BO-10002889,Rotterdam Warehouse,89.0,17.0,In Stock,2026-07-20
TEC-PH-10001304,Chicago Warehouse,,25.0,In Stock,2026-07-20
TEC-AC-10001831,Chicago Warehouse,167.0,33.0,In Stock,2026-07-20
OFF-AR-10003554,Singapore Warehouse,433.0,86.0,In Stock,2026-07-20
OFF-FIS-10004067,Singapore Warehouse,254.0,50.0,IN STOCK,2026-07-20
FUR-CH-10001616,Rotterdam Warehouse,64.0,12.0,In Stock,2026-07-20
OFF-LA-10002650,Singapore Warehouse,451.0,90.0,In Stock,2026-07-20
FUR-ELD-10004994,Rotterdam Warehouse,72.0,14.0,In Stock,2026-07-20
TEC-PAN-10002756,Chicago Warehouse,148.0,29.0,In Stock,20/07/2026
TEC-AC-10002221,Chicago Warehouse,216.0,43.0,In Stock,2026-07-20
TEC-BEL-10004950,Chicago Warehouse,149.0,29.0,In Stock,2026-07-20
OFF-AP-10004245,Singapore Warehouse,316.0,63.0,In Stock,2026-07-20
OFF-AR-10003806,Singapore Warehouse,256.0,51.0,In Stock,2026-07-20
TEC-MA-10001752,Chicago Warehouse,140.0,28.0,In Stock,2026-07-20
OFF-LA-10004756,Singapore Warehouse,299.0,59.0,In Stock,2026-07-20
FUR-BO-10004230,Rotterdam Warehouse,68.0,13.0,In Stock,2026-07-20
TEC-CO-10001571,Chicago Warehouse,152.0,30.0,In Stock,2026-07-20
TEC-PH-10002152,Chicago Warehouse,118.0,23.0,In Stock,2026-07-20
OFF-BI-10000115,Singapore Warehouse,377.0,75.0,In Stock,2026-07-20
FUR-TA-10003497,Rotterdam Warehouse,111.0,22.0,In Stock,2026-07-20
OFF-FA-10001272,Singapore Warehouse,222.0,-44.0,In Stock,
FUR-FU-10001942,Rotterdam Warehouse,69.0,13.0,In Stock,2026-07-20
OFF-ST-10002873,Singapore Warehouse,465.0,93.0,In Stock,2026-07-20
FUR-CH-10000568,Rotterdam Warehouse,130.0,26.0,In Stock,2026-07-20
OFF-TEN-10000827,Singapore Warehouse,240.0,48.0,In Stock,20/07/2026
OFF-FA-10004637,Singapore Warehouse,249.0,49.0,In Stock,2026-07-20
FUR-CH-10003249,Rotterdam Warehouse,60.0,12.0,In Stock,2026-07-20
FUR-CH-10000981,Rotterdam Warehouse,74.0,14.0,In Stock,2026-07-20
